,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,buildingId,lotId,minBeds,minBaths,minArea,plid,unitCount,isBuilding,badgeInfo,canSaveBuilding,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit
143,17052802,"$4,400/mo",$4.4K,4,2,1314,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/8a39afdec99af02fdec2b5ffbc7f7b56-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/699-Waterloo-Ave-El-Cajon-CA-92019/17052802_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"699 Waterloo Ave, El Cajon, CA 92019",FALSE,FALSE,FALSE,7/12/2023 0:00,1681817203,32.7874,-116.92187,TIME_ON_INFO,19 days ago,FALSE,17052802,699 Waterloo Ave,92019,El Cajon,CA,32.7874,-116.92187,4400,2,4,1314,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,744500,3599,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,445087,FALSE,,,,,,,,,,,,,,,,,,,
144,16980968,"$4,800/mo",$4.8K,4,2.5,1887,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/55010b6abb45bf77553956bdacc24614-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5940-Highplace-Dr-San-Diego-CA-92120/16980968_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5940 Highplace Dr, San Diego, CA 92120",FALSE,FALSE,FALSE,9/15/2023 0:00,1698273413,32.80496,-117.06465,TIME_ON_INFO,19 days ago,FALSE,16980968,5940 Highplace Dr,92120,San Diego,CA,32.80496,-117.06465,4800,2.5,4,1887,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1203300,4498,FALSE,FALSE,FOR_RENT,4800,TRUE,FALSE,FALSE,USD,USA,838664,FALSE,,,,,,,,,,,,,,,,,,,
145,16810812,"$4,995/mo",$5.0K,4,3,2177,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/b4fa7d3bf3409a48604902a53c3aef27-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11169-Morning-Creek-Dr-S-San-Diego-CA-92128/16810812_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11169 Morning Creek Dr S, San Diego, CA 92128",FALSE,FALSE,FALSE,8/14/2023 0:00,1778727687,32.955166,-117.08994,TIME_ON_INFO,20 days ago,FALSE,16810812,11169 Morning Creek Dr S,92128,San Diego,CA,32.955166,-117.08994,4995,3,4,2177,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1352800,4734,FALSE,FALSE,FOR_RENT,4995,TRUE,FALSE,FALSE,USD,USA,479593,FALSE,,,,,,,,,,,,,1.6907E+12,-300,,$300 (Jul 30),,,
146,2066699144,"$4,985/mo",$5.0K,4,3,2200,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/cd49755f154be6b4ada1c50d57b4a470-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4225-Cleveland-Ave-San-Diego-CA-92103/2066699144_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4225 Cleveland Ave, San Diego, CA 92103",FALSE,FALSE,FALSE,7/28/2023 0:00,1780936937,32.753994,-117.14964,TIME_ON_INFO,20 days ago,FALSE,2066699144,4225 Cleveland Ave,92103,San Diego,CA,32.753994,-117.14964,4985,3,4,2200,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1494500,5587,FALSE,FALSE,FOR_RENT,4985,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.69044E+12,-460,,$460 (Jul 27),,,
147,16873475,"$9,800/mo",$9.8K,4,3,3065,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d3d7b237db991174556361c29d4300a4-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5197-Terraza-Quintana-San-Diego-CA-92124/16873475_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5197 Terraza Quintana, San Diego, CA 92124",FALSE,FALSE,FALSE,,1783710859,32.837994,-117.08032,TIME_ON_INFO,20 days ago,FALSE,16873475,5197 Terraza Quintana,92124,San Diego,CA,32.837994,-117.08032,9800,3,4,3065,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1603500,5950,FALSE,FALSE,FOR_RENT,9800,TRUE,FALSE,FALSE,USD,USA,761799,FALSE,,,,,,,,,,,,,,,,,,,
148,69020370,"$6,500/mo",$6.5K,4,3,2453,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/86f1674abb6b5b0f643dd040df3064a3-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5839-Cape-Jewels-Trl-San-Diego-CA-92130/69020370_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5839 Cape Jewels Trl, San Diego, CA 92130",FALSE,FALSE,FALSE,8/5/2023 0:00,1785401439,32.96217,-117.19169,TIME_ON_INFO,20 days ago,FALSE,69020370,5839 Cape Jewels Trl,92130,San Diego,CA,32.96217,-117.19169,6500,3,4,2453,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1913200,6299,FALSE,FALSE,FOR_RENT,6500,TRUE,FALSE,FALSE,USD,USA,999204,FALSE,,,,,,,,,,,,,,,,,,,
149,16775046,"$4,500/mo",$4.5K,4,3,1798,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/bdb4b9e4a2db77cde5a2e06eea4464e2-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/13496-Benbow-Ct-San-Diego-CA-92129/16775046_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"13496 Benbow Ct, San Diego, CA 92129",FALSE,FALSE,FALSE,7/10/2023 0:00,1833953903,32.964615,-117.139404,TIME_ON_INFO,21 days ago,FALSE,16775046,13496 Benbow Ct,92129,San Diego,CA,32.964615,-117.139404,4500,3,4,1798,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1321500,4500,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,570743,FALSE,,,,,,,,,,,,,,,,,,,
150,17146966,"$4,400/mo",$4.4K,4,2.5,2467,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/2582bec191de8486b25b00087e8ecd91-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/926-Lafayette-Pl-Chula-Vista-CA-91913/17146966_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"926 Lafayette Pl, Chula Vista, CA 91913",FALSE,TRUE,FALSE,7/9/2023 0:00,1890673859,32.64774,-116.97707,TIME_ON_INFO,21 days ago,FALSE,17146966,926 Lafayette Pl,91913,Chula Vista,CA,32.64774,-116.97707,4400,2.5,4,2467,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1029900,4535,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,711299,FALSE,,,,,,,,,,,,,,,,,,,
151,16820321,"$4,200/mo",$4.2K,4,2.5,1611,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/588ff8dfa1cd08b09eea110e63e04037-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11577-Compass-Point-Dr-N-UNIT-4-San-Diego-CA-92126/16820321_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11577 Compass Point Dr N UNIT 4, San Diego, CA 92126",FALSE,FALSE,FALSE,7/10/2023 0:00,1905097034,32.928596,-117.12315,TIME_ON_INFO,22 days ago,FALSE,16820321,11577 Compass Point Dr N UNIT 4,92126,San Diego,CA,32.928596,-117.12315,4200,2.5,4,1611,TOWNHOUSE,FOR_RENT,-1,FALSE,FALSE,FALSE,979000,4194,FALSE,FALSE,FOR_RENT,4200,TRUE,FALSE,FALSE,USD,USA,327934,FALSE,,,,,,,,,,,,,,,Unit 4,,,,
152,,"$5,680+/mo",,,,,FOR_RENT,For Rent,FALSE,,,https://photos.zillowstatic.com/fp/8edbe514c88612c8ad681de84ee2e4d6-p_e.jpg,TRUE,,,,/b/5809-lindo-paseo-san-diego-ca-9MnKGJ/,,,FALSE,,FALSE,"5809 Lindo Paseo, San Diego, CA",FALSE,TRUE,FALSE,,1919410118,32.77139,-117.07142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.77139--117.07142,2079835639,4,2,1195,33wk8k2m4dc3v,2,TRUE,,FALSE,,,,,,,,,
153,17181570,"$4,300/mo",$4.3K,4,3,2138,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/21635c60a29b00414d4e3090c3adfab9-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/938-Paseo-Entrada-Chula-Vista-CA-91910/17181570_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"938 Paseo Entrada, Chula Vista, CA 91910",FALSE,FALSE,FALSE,8/8/2023 0:00,1933218496,32.626472,-117.018196,TIME_ON_INFO,22 days ago,FALSE,17181570,938 Paseo Entrada,91910,Chula Vista,CA,32.626472,-117.018196,4300,3,4,2138,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1024600,4300,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,826891,FALSE,,,,,,,,,,,,,,,,,,,
154,16805959,"$6,006/mo",$6.0K,4,2,1704,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/12b1d7c14b39bcd4fb7ee4c2f283ff48-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/13064-Trail-Dust-Ave-San-Diego-CA-92129/16805959_zpid/,ForRent,For Rent,TRUE,FALSE,FALSE,"13064 Trail Dust Ave, San Diego, CA 92129",FALSE,TRUE,FALSE,8/9/2023 0:00,1986027571,32.95538,-117.133316,3D_HOME,3D Tour,,16805959,13064 Trail Dust Ave,92129,San Diego,CA,32.95538,-117.133316,6006,2,4,1704,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1284600,4399,FALSE,FALSE,FOR_RENT,6006,TRUE,FALSE,FALSE,USD,USA,1060000,FALSE,,,,,,,,,,,,,1.6907E+12,2,,,,,
155,54906017,"$4,500/mo",$4.5K,4,3,2092,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c9d500b6c1134cde2a2dbe96ee606223-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11581-Trailbrook-Ln-San-Diego-CA-92128/54906017_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11581 Trailbrook Ln, San Diego, CA 92128",FALSE,TRUE,FALSE,7/8/2023 0:00,2042712825,32.944935,-117.07865,TIME_ON_INFO,23 days ago,FALSE,54906017,11581 Trailbrook Ln,92128,San Diego,CA,32.944935,-117.07865,4500,3,4,2092,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1398900,4600,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,750918,FALSE,,,,,,,,,,,,,,,,,,,
156,59310113,"$6,900/mo",$6.9K,4,4,3813,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/1fe03a1f5345a87548ad0f1a3b6044f5-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12470-Sundance-Ave-San-Diego-CA-92129/59310113_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12470 Sundance Ave, San Diego, CA 92129",FALSE,FALSE,FALSE,8/1/2023 0:00,2058127582,32.957264,-117.14861,TIME_ON_INFO,23 days ago,FALSE,59310113,12470 Sundance Ave,92129,San Diego,CA,32.957264,-117.14861,6900,4,4,3813,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,2019000,6999,FALSE,FALSE,FOR_RENT,6900,TRUE,FALSE,FALSE,USD,USA,1041922,FALSE,,,,,,,,,,,,,,,,,,,
157,16867465,"$5,000/mo",$5.0K,4,3,2264,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/bf68f7e3c068e401053eaca92bab1df0-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10580-Atrium-Dr-San-Diego-CA-92131/16867465_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10580 Atrium Dr, San Diego, CA 92131",FALSE,TRUE,FALSE,8/10/2023 0:00,2094221420,32.902626,-117.10421,TIME_ON_INFO,24 days ago,FALSE,16867465,10580 Atrium Dr,92131,San Diego,CA,32.902626,-117.10421,5000,3,4,2264,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1462700,4895,FALSE,FALSE,FOR_RENT,5000,TRUE,FALSE,FALSE,USD,USA,413620,FALSE,,,,,,,,,,,,,,,,,,,
158,58257046,"$5,695/mo",$5.7K,4,2.5,2329,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/162154a8aa5facb804bb89aac4e7d1ec-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7248-Canyon-Glen-Ct-San-Diego-CA-92129/58257046_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7248 Canyon Glen Ct, San Diego, CA 92129",FALSE,TRUE,FALSE,9/2/2023 0:00,2112080375,32.95883,-117.16251,TIME_ON_INFO,24 days ago,FALSE,58257046,7248 Canyon Glen Ct,92129,San Diego,CA,32.95883,-117.16251,5695,2.5,4,2329,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1569500,5067,FALSE,FALSE,FOR_RENT,5695,TRUE,FALSE,FALSE,USD,USA,852787,FALSE,,,,,,,,,,,,,,,,,,,
159,16782936,"$5,200/mo",$5.2K,4,3,2491,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/a36b1f39dd40d34540a5767b8646267b-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12190-Brickellia-St-San-Diego-CA-92129/16782936_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12190 Brickellia St, San Diego, CA 92129",FALSE,FALSE,FALSE,8/1/2023 0:00,2172858923,32.943558,-117.13856,TIME_ON_INFO,25 days ago,FALSE,16782936,12190 Brickellia St,92129,San Diego,CA,32.943558,-117.13856,5200,3,4,2491,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1694000,5214,FALSE,FALSE,FOR_RENT,5200,TRUE,FALSE,FALSE,USD,USA,914719,FALSE,,,,,,,,,,,,,,,,,,,
160,17097705,"$3,500/mo",$3.5K,4,2,1440,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/1f3bcfaf68f30c5fc77f33fd4d2248a6-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/2304-E-14th-St-National-City-CA-91950/17097705_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"2304 E 14th St, National City, CA 91950",FALSE,FALSE,FALSE,7/1/2023 0:00,2210271859,32.677166,-117.08091,TIME_ON_INFO,25 days ago,FALSE,17097705,2304 E 14th St,91950,National City,CA,32.677166,-117.08091,3500,2,4,1440,TOWNHOUSE,FOR_RENT,-1,FALSE,FALSE,FALSE,577600,3814,FALSE,FALSE,FOR_RENT,3500,TRUE,FALSE,FALSE,USD,USA,255081,FALSE,,,,,,,,,,,,,,,,,,,
161,52512897,"$4,600/mo",$4.6K,4,3,2101,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/138261f1c27c4db0a95b1b0255092ebe-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12660-Fairford-Rd-San-Diego-CA-92128/52512897_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12660 Fairford Rd, San Diego, CA 92128",FALSE,TRUE,FALSE,8/1/2023 0:00,2211623469,32.94757,-117.08,TIME_ON_INFO,25 days ago,FALSE,52512897,12660 Fairford Rd,92128,San Diego,CA,32.94757,-117.08,4600,3,4,2101,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1366600,4700,FALSE,FALSE,FOR_RENT,4600,TRUE,FALSE,FALSE,USD,USA,518255,FALSE,,,,,,,,,,,,,1.69061E+12,-150,,$150 (Jul 29),,,
162,16843491,"$5,499/mo",$5.5K,4,2,1462,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c128bd81a4784812163486eef17b9a6b-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/6132-Erlanger-St-San-Diego-CA-92122/16843491_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"6132 Erlanger St, San Diego, CA 92122",FALSE,FALSE,FALSE,9/7/2023 0:00,2300960705,32.848976,-117.19561,TIME_ON_INFO,26 days ago,FALSE,16843491,6132 Erlanger St,92122,San Diego,CA,32.848976,-117.19561,5499,2,4,1462,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1063700,4795,FALSE,FALSE,FOR_RENT,5499,TRUE,FALSE,FALSE,USD,USA,699557,FALSE,,,,,,,,,,,,,1.69044E+12,-500,,$500 (Jul 27),,,
163,51081484,"$4,300/mo",$4.3K,4,2.5,1911,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/dd27236ad76495cfe6de3ebd006121e2-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1342-Silver-Springs-Dr-Chula-Vista-CA-91915/51081484_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1342 Silver Springs Dr, Chula Vista, CA 91915",FALSE,FALSE,FALSE,7/22/2023 0:00,2305977011,32.637356,-116.950966,TIME_ON_INFO,26 days ago,FALSE,51081484,1342 Silver Springs Dr,91915,Chula Vista,CA,32.637356,-116.950966,4300,2.5,4,1911,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,908300,4162,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,343670,FALSE,,,,,,,,,,,,,,,,,,,
164,67403892,"$5,000/mo",$5.0K,4,2.5,1936,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/91c0c9df83970135a7808b4ec8c482c5-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4300-Newton-Ave-UNIT-31-San-Diego-CA-92113/67403892_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4300 Newton Ave UNIT 31, San Diego, CA 92113",FALSE,FALSE,FALSE,8/1/2023 0:00,2337960397,32.69535,-117.100525,TIME_ON_INFO,27 days ago,FALSE,67403892,4300 Newton Ave UNIT 31,92113,San Diego,CA,32.69535,-117.100525,5000,2.5,4,1936,TOWNHOUSE,FOR_RENT,-1,FALSE,FALSE,FALSE,313900,4300,FALSE,FALSE,FOR_RENT,5000,TRUE,FALSE,FALSE,USD,USA,509999,FALSE,,,,,,,,,,,,,,,Unit 31,,,,
165,17103455,"$6,000/mo",$6.0K,4,2,1300,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c10df00e303c802385fee8e0c84b0794-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/585-Vance-St-Chula-Vista-CA-91910/17103455_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"585 Vance St, Chula Vista, CA 91910",FALSE,FALSE,FALSE,9/1/2023 0:00,2454903707,32.633926,-117.08979,TIME_ON_INFO,28 days ago,FALSE,17103455,585 Vance St,91910,Chula Vista,CA,32.633926,-117.08979,6000,2,4,1300,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,,3650,FALSE,FALSE,FOR_RENT,6000,TRUE,FALSE,FALSE,USD,USA,486126,FALSE,,,,,,,,,,,,,1.68301E+12,1705,,,,,
166,17011930,"$4,600/mo",$4.6K,4,2,2000,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d6160d2fab58b766d2eb3868f3f25096-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4234-Sycamore-Dr-San-Diego-CA-92105/17011930_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4234 Sycamore Dr, San Diego, CA 92105",FALSE,FALSE,FALSE,8/15/2023 0:00,2584098442,32.734512,-117.103065,TIME_ON_INFO,29 days ago,FALSE,17011930,4234 Sycamore Dr,92105,San Diego,CA,32.734512,-117.103065,4600,2,4,2000,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,784500,4500,FALSE,FALSE,FOR_RENT,4600,TRUE,FALSE,FALSE,USD,USA,339753,FALSE,,,,,,,,,,,,,,,,,,,
167,16847048,"$5,350/mo",$5.4K,4,2.5,2581,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/4f779f4b02da3f220d08d64a13f63a74-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4995-Maynard-St-San-Diego-CA-92122/16847048_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4995 Maynard St, San Diego, CA 92122",FALSE,TRUE,FALSE,7/1/2023 0:00,2637860987,32.84837,-117.18676,TIME_ON_INFO,30 days ago,FALSE,16847048,4995 Maynard St,92122,San Diego,CA,32.84837,-117.18676,5350,2.5,4,2581,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1543900,6299,FALSE,FALSE,FOR_RENT,5350,TRUE,FALSE,FALSE,USD,USA,368108,FALSE,,,,,,,,,,,,,,,,,,,
168,16872947,"$4,750/mo",$4.8K,4,3,1900,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c866af925b0eabb14061375cd143a48a-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5359-Camino-Playa-Malaga-San-Diego-CA-92124/16872947_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5359 Camino Playa Malaga, San Diego, CA 92124",FALSE,FALSE,FALSE,8/1/2023 0:00,2710076684,32.833344,-117.089035,TIME_ON_INFO,31 days ago,FALSE,16872947,5359 Camino Playa Malaga,92124,San Diego,CA,32.833344,-117.089035,4750,3,4,1900,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1144500,4500,FALSE,FALSE,FOR_RENT,4750,TRUE,FALSE,FALSE,USD,USA,365954,FALSE,,,,,,,,,,,,,1.69079E+12,-250,,$250 (Jul 31),,,
169,241609847,"$4,300/mo",$4.3K,4,4,1652,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/0e143a2388a4fcba19688d9e39bb7583-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/2840-Athens-Rd-UNIT-10-Chula-Vista-CA-91915/241609847_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"2840 Athens Rd UNIT 10, Chula Vista, CA 91915",FALSE,TRUE,FALSE,7/1/2023 0:00,2748762601,32.632515,-116.936584,TIME_ON_INFO,31 days ago,FALSE,241609847,2840 Athens Rd UNIT 10,91915,Chula Vista,CA,32.632515,-116.936584,4300,4,4,1652,TOWNHOUSE,FOR_RENT,-1,TRUE,FALSE,FALSE,705400,3599,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,483539,FALSE,,,,,,,,,,,,,,,Unit 10,,,,
170,2068544879,"$3,950/mo",$4.0K,4,2,1900,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/3316e7425151fa675c18ab7cde364407-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7816-Mount-Vernon-St-Lemon-Grove-CA-91945/2068544879_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7816 Mount Vernon St, Lemon Grove, CA 91945",FALSE,TRUE,FALSE,8/7/2023 0:00,2886403391,32.732075,-117.03027,TIME_ON_INFO,33 days ago,FALSE,2068544879,7816 Mount Vernon St,91945,Lemon Grove,CA,32.732075,-117.03027,3950,2,4,1900,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,716000,3997,FALSE,FALSE,FOR_RENT,3950,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,,,,,,,
171,16865883,"$4,200/mo",$4.2K,4,2,1714,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f36abab58bd99762ea7ac6eb998972a9-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4765-Cannington-Dr-San-Diego-CA-92117/16865883_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4765 Cannington Dr, San Diego, CA 92117",FALSE,FALSE,FALSE,8/1/2023 0:00,2907987182,32.829056,-117.167564,TIME_ON_INFO,33 days ago,FALSE,16865883,4765 Cannington Dr,92117,San Diego,CA,32.829056,-117.167564,4200,2,4,1714,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1122000,5099,FALSE,FALSE,FOR_RENT,4200,TRUE,FALSE,FALSE,USD,USA,620093,FALSE,,,,,,,,,,,,,1.69087E+12,-400,,$400 (Aug 1),,,
